file,repo,repo_version,name,asname,module
pipeline.py,tensorflow/ranking,v0.2.3,data,tfr_data,tensorflow_ranking.python
metrics.py,tensorflow/ranking,v0.2.1,absolute_import,,__future__
metrics.py,tensorflow/ranking,v0.2.1,division,,__future__
metrics.py,tensorflow/ranking,v0.2.1,print_function,,__future__
metrics.py,tensorflow/ranking,v0.2.1,inspect,,
metrics.py,tensorflow/ranking,v0.2.1,tensorflow,tf,
metrics.py,tensorflow/ranking,v0.2.1,metrics_impl,,tensorflow_ranking.python
metrics.py,tensorflow/ranking,v0.2.1,utils,,tensorflow_ranking.python
estimator_test.py,tensorflow/ranking,v0.3.2,os,,
estimator_test.py,tensorflow/ranking,v0.3.2,parameterized,,absl.testing
estimator_test.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
estimator_test.py,tensorflow/ranking,v0.3.2,text_format,,google.protobuf
estimator_test.py,tensorflow/ranking,v0.3.2,data,,tensorflow_ranking.python
estimator_test.py,tensorflow/ranking,v0.3.2,estimator,estimator_lib,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.2,losses,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.2,metrics,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.2,model,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.2,network,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.2,input_pb2,,tensorflow_serving.apis
model_test.py,tensorflow/ranking,v0.1.3,absolute_import,,__future__
model_test.py,tensorflow/ranking,v0.1.3,division,,__future__
model_test.py,tensorflow/ranking,v0.1.3,print_function,,__future__
model_test.py,tensorflow/ranking,v0.1.3,os,,
model_test.py,tensorflow/ranking,v0.1.3,tensorflow,tf,
model_test.py,tensorflow/ranking,v0.1.3,feature,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.1.3,head,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.1.3,losses,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.1.3,model,,tensorflow_ranking.python
metrics_test.py,tensorflow/ranking,v0.2.2,absolute_import,,__future__
metrics_test.py,tensorflow/ranking,v0.2.2,division,,__future__
metrics_test.py,tensorflow/ranking,v0.2.2,print_function,,__future__
metrics_test.py,tensorflow/ranking,v0.2.2,math,,
metrics_test.py,tensorflow/ranking,v0.2.2,tensorflow,tf,
metrics_test.py,tensorflow/ranking,v0.2.2,metrics,metrics_lib,tensorflow_ranking.python
metrics_test.py,tensorflow/ranking,v0.2.2,metrics_impl,,tensorflow_ranking.python
metrics_impl.py,tensorflow/ranking,v0.3.2,absolute_import,,__future__
metrics_impl.py,tensorflow/ranking,v0.3.2,division,,__future__
metrics_impl.py,tensorflow/ranking,v0.3.2,print_function,,__future__
metrics_impl.py,tensorflow/ranking,v0.3.2,abc,,
metrics_impl.py,tensorflow/ranking,v0.3.2,functools,,
metrics_impl.py,tensorflow/ranking,v0.3.2,six,,
metrics_impl.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
metrics_impl.py,tensorflow/ranking,v0.3.2,utils,,tensorflow_ranking.python
feature.py,tensorflow/ranking,v0.3.1,six,,
feature.py,tensorflow/ranking,v0.3.1,tensorflow.compat.v2,tf,
feature.py,tensorflow/ranking,v0.3.1,feature_column_lib,fc,tensorflow.python.feature_column
feature.py,tensorflow/ranking,v0.3.1,utils,,tensorflow_ranking.python
tf_extensions.py,google/tangent,v0.1.6,absolute_import,,__future__
tf_extensions.py,google/tangent,v0.1.6,numpy,np,
tf_extensions.py,google/tangent,v0.1.6,grads,,tangent
tf_extensions.py,google/tangent,v0.1.6,non_differentiable,,tangent
tf_extensions.py,google/tangent,v0.1.6,tangents,,tangent
tf_extensions.py,google/tangent,v0.1.6,utils,,tangent
tf_extensions.py,google/tangent,v0.1.6,adjoint,,tangent.grads
tf_extensions.py,google/tangent,v0.1.6,DEFAULT,,tangent.grads
tf_extensions.py,google/tangent,v0.1.6,tangent_,,tangent.tangents
tf_extensions.py,google/tangent,v0.1.6,register_all_add_grad,,tangent.utils
tf_extensions.py,google/tangent,v0.1.6,register_init_grad,,tangent.utils
tf_extensions.py,google/tangent,v0.1.6,register_shape_function,,tangent.utils
tf_extensions.py,google/tangent,v0.1.6,register_unbroadcast,,tangent.utils
tf_extensions.py,google/tangent,v0.1.6,register_unreduce,,tangent.utils
tf_extensions.py,google/tangent,v0.1.6,tensorflow,tf,
tf_extensions.py,google/tangent,v0.1.6,ops,,tensorflow.python.framework
tf_extensions.py,google/tangent,v0.1.6,resource_variable_ops,,tensorflow.python.ops
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.4,flags,,absl
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.4,numpy,np,
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.4,six,,
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.4,tensorflow,tf,
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.4,tensorflow_ranking,tfr,
pipeline_example_test.py,tensorflow/ranking,v0.2.3,os,,
pipeline_example_test.py,tensorflow/ranking,v0.2.3,flags,,absl
pipeline_example_test.py,tensorflow/ranking,v0.2.3,flagsaver,,absl.testing
pipeline_example_test.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
pipeline_example_test.py,tensorflow/ranking,v0.2.3,text_format,,google.protobuf
pipeline_example_test.py,tensorflow/ranking,v0.2.3,pipeline_example,,tensorflow_ranking.extension.examples
pipeline_example_test.py,tensorflow/ranking,v0.2.3,input_pb2,,tensorflow_serving.apis
losses.py,tensorflow/ranking,v0.1.5,absolute_import,,__future__
losses.py,tensorflow/ranking,v0.1.5,division,,__future__
losses.py,tensorflow/ranking,v0.1.5,print_function,,__future__
losses.py,tensorflow/ranking,v0.1.5,abc,,
losses.py,tensorflow/ranking,v0.1.5,tensorflow,tf,
losses.py,tensorflow/ranking,v0.1.5,utils,,tensorflow_ranking.python
utils.py,tensorflow/ranking,v0.3.1,absolute_import,,__future__
utils.py,tensorflow/ranking,v0.3.1,division,,__future__
utils.py,tensorflow/ranking,v0.3.1,print_function,,__future__
utils.py,tensorflow/ranking,v0.3.1,tensorflow,tf,
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,os,,
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,flags,,absl
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,flagsaver,,absl.testing
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,parameterized,,absl.testing
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,tensorflow,tf,
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,text_format,,google.protobuf
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,tf_ranking_canned_gam,,tensorflow_ranking.examples
tf_ranking_canned_gam_test.py,tensorflow/ranking,v0.3.1,input_pb2,,tensorflow_serving.apis
model.py,tensorflow/ranking,v0.3.2,tensorflow.compat.v2,tf,
model.py,tensorflow/ranking,v0.3.2,feature,,tensorflow_ranking.python.keras
gam_test.py,tensorflow/ranking,v0.3.2,absolute_import,,__future__
gam_test.py,tensorflow/ranking,v0.3.2,division,,__future__
gam_test.py,tensorflow/ranking,v0.3.2,print_function,,__future__
gam_test.py,tensorflow/ranking,v0.3.2,tensorflow.compat.v2,tf,
gam_test.py,tensorflow/ranking,v0.3.2,losses,,tensorflow_ranking.python.keras
gam_test.py,tensorflow/ranking,v0.3.2,metrics,,tensorflow_ranking.python.keras
gam_test.py,tensorflow/ranking,v0.3.2,model,,tensorflow_ranking.python.keras
gam_test.py,tensorflow/ranking,v0.3.2,gam,,tensorflow_ranking.python.keras.canned
tfrbert_example.py,tensorflow/ranking,v0.3.2,absolute_import,,__future__
tfrbert_example.py,tensorflow/ranking,v0.3.2,division,,__future__
tfrbert_example.py,tensorflow/ranking,v0.3.2,print_function,,__future__
tfrbert_example.py,tensorflow/ranking,v0.3.2,flags,,absl
tfrbert_example.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
tfrbert_example.py,tensorflow/ranking,v0.3.2,tensorflow_ranking,tfr,
tfrbert_example.py,tensorflow/ranking,v0.3.2,tfrbert,,tensorflow_ranking.extension
head.py,tensorflow/ranking,v0.3.0,absolute_import,,__future__
head.py,tensorflow/ranking,v0.3.0,division,,__future__
head.py,tensorflow/ranking,v0.3.0,print_function,,__future__
head.py,tensorflow/ranking,v0.3.0,abc,,
head.py,tensorflow/ranking,v0.3.0,six,,
head.py,tensorflow/ranking,v0.3.0,tensorflow,tf,
estimator_test.py,tensorflow/ranking,v0.2.3,absolute_import,,__future__
estimator_test.py,tensorflow/ranking,v0.2.3,division,,__future__
estimator_test.py,tensorflow/ranking,v0.2.3,print_function,,__future__
estimator_test.py,tensorflow/ranking,v0.2.3,six,,
estimator_test.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
estimator_test.py,tensorflow/ranking,v0.2.3,estimator,tfr_estimator,tensorflow_ranking.python
estimator_test.py,tensorflow/ranking,v0.2.3,feature,feature_lib,tensorflow_ranking.python
dnn.py,tensorflow/ranking,v0.3.2,tensorflow.compat.v2,tf,
dnn.py,tensorflow/ranking,v0.3.2,network,network_lib,tensorflow_ranking.python.keras
model_test.py,tensorflow/ranking,v0.2.2,absolute_import,,__future__
model_test.py,tensorflow/ranking,v0.2.2,division,,__future__
model_test.py,tensorflow/ranking,v0.2.2,print_function,,__future__
model_test.py,tensorflow/ranking,v0.2.2,os,,
model_test.py,tensorflow/ranking,v0.2.2,parameterized,,absl.testing
model_test.py,tensorflow/ranking,v0.2.2,tensorflow,tf,
model_test.py,tensorflow/ranking,v0.2.2,feature,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.2.2,head,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.2.2,losses,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.2.2,model,,tensorflow_ranking.python
tfe_utils.py,google/tangent,v0.1.4,numpy,np,
tfe_utils.py,google/tangent,v0.1.4,grad,,tangent.grad_util
tfe_utils.py,google/tangent,v0.1.4,utils,,
tfe_utils.py,google/tangent,v0.1.4,tensorflow,tf,
tfe_utils.py,google/tangent,v0.1.4,tfe,,tensorflow.contrib.eager.python
head.py,tensorflow/ranking,v0.2.0,absolute_import,,__future__
head.py,tensorflow/ranking,v0.2.0,division,,__future__
head.py,tensorflow/ranking,v0.2.0,print_function,,__future__
head.py,tensorflow/ranking,v0.2.0,abc,,
head.py,tensorflow/ranking,v0.2.0,six,,
head.py,tensorflow/ranking,v0.2.0,tensorflow,tf,
pipeline_example.py,tensorflow/ranking,v0.3.2,flags,,absl
pipeline_example.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
pipeline_example.py,tensorflow/ranking,v0.3.2,tensorflow_ranking,tfr,
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,os,,
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,flags,,absl
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,flagsaver,,absl.testing
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,parameterized,,absl.testing
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,text_format,,google.protobuf
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,tf_ranking_tfrecord,,tensorflow_ranking.examples
tf_ranking_tfrecord_test.py,tensorflow/ranking,v0.2.3,input_pb2,,tensorflow_serving.apis
tf_ranking_tfrecord.py,tensorflow/ranking,v0.3.0,flags,,absl
tf_ranking_tfrecord.py,tensorflow/ranking,v0.3.0,tensorflow,tf,
tf_ranking_tfrecord.py,tensorflow/ranking,v0.3.0,tensorflow_ranking,tfr,
feature_test.py,tensorflow/ranking,v0.2.2,absolute_import,,__future__
feature_test.py,tensorflow/ranking,v0.2.2,division,,__future__
feature_test.py,tensorflow/ranking,v0.2.2,print_function,,__future__
feature_test.py,tensorflow/ranking,v0.2.2,parameterized,,absl.testing
feature_test.py,tensorflow/ranking,v0.2.2,numpy,np,
feature_test.py,tensorflow/ranking,v0.2.2,tensorflow,tf,
feature_test.py,tensorflow/ranking,v0.2.2,text_format,,google.protobuf
feature_test.py,tensorflow/ranking,v0.2.2,feature_column_lib,feature_column,tensorflow.python.feature_column
feature_test.py,tensorflow/ranking,v0.2.2,feature,feature_lib,tensorflow_ranking.python
tf_ranking_libsvm.py,tensorflow/ranking,v0.2.2,flags,,absl
tf_ranking_libsvm.py,tensorflow/ranking,v0.2.2,numpy,np,
tf_ranking_libsvm.py,tensorflow/ranking,v0.2.2,six,,
tf_ranking_libsvm.py,tensorflow/ranking,v0.2.2,tensorflow,tf,
tf_ranking_libsvm.py,tensorflow/ranking,v0.2.2,tensorflow_ranking,tfr,
model_test.py,tensorflow/ranking,v0.2.1,absolute_import,,__future__
model_test.py,tensorflow/ranking,v0.2.1,division,,__future__
model_test.py,tensorflow/ranking,v0.2.1,print_function,,__future__
model_test.py,tensorflow/ranking,v0.2.1,os,,
model_test.py,tensorflow/ranking,v0.2.1,parameterized,,absl.testing
model_test.py,tensorflow/ranking,v0.2.1,tensorflow,tf,
model_test.py,tensorflow/ranking,v0.2.1,feature,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.2.1,head,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.2.1,losses,,tensorflow_ranking.python
model_test.py,tensorflow/ranking,v0.2.1,model,,tensorflow_ranking.python
model.py,tensorflow/ranking,v0.3.1,tensorflow.compat.v2,tf,
model.py,tensorflow/ranking,v0.3.1,feature,,tensorflow_ranking.python.keras
metrics_impl.py,tensorflow/ranking,v0.2.3,absolute_import,,__future__
metrics_impl.py,tensorflow/ranking,v0.2.3,division,,__future__
metrics_impl.py,tensorflow/ranking,v0.2.3,print_function,,__future__
metrics_impl.py,tensorflow/ranking,v0.2.3,abc,,
metrics_impl.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
metrics_impl.py,tensorflow/ranking,v0.2.3,utils,,tensorflow_ranking.python
functions.py,google/tangent,v0.1.9,division,,__future__
functions.py,google/tangent,v0.1.9,numpy,np,
functions.py,google/tangent,v0.1.9,tangent,,
functions.py,google/tangent,v0.1.9,insert_grad_of,,tangent
functions.py,google/tangent,v0.1.9,tensorflow,tf,
losses_test.py,tensorflow/ranking,v0.2.3,absolute_import,,__future__
losses_test.py,tensorflow/ranking,v0.2.3,division,,__future__
losses_test.py,tensorflow/ranking,v0.2.3,print_function,,__future__
losses_test.py,tensorflow/ranking,v0.2.3,math,,
losses_test.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
losses_test.py,tensorflow/ranking,v0.2.3,losses,ranking_losses,tensorflow_ranking.python
losses_test.py,tensorflow/ranking,v0.2.3,losses_impl,,tensorflow_ranking.python
utils_test.py,tensorflow/ranking,v0.3.0,absolute_import,,__future__
utils_test.py,tensorflow/ranking,v0.3.0,division,,__future__
utils_test.py,tensorflow/ranking,v0.3.0,print_function,,__future__
utils_test.py,tensorflow/ranking,v0.3.0,tensorflow,tf,
utils_test.py,tensorflow/ranking,v0.3.0,utils,,tensorflow_ranking.python
utils.py,tensorflow/ranking,v0.3.2,absolute_import,,__future__
utils.py,tensorflow/ranking,v0.3.2,division,,__future__
utils.py,tensorflow/ranking,v0.3.2,print_function,,__future__
utils.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
network.py,tensorflow/ranking,v0.3.1,abc,,
network.py,tensorflow/ranking,v0.3.1,six,,
network.py,tensorflow/ranking,v0.3.1,tensorflow.compat.v2,tf,
network.py,tensorflow/ranking,v0.3.1,utils,,tensorflow_ranking.python
network.py,tensorflow/ranking,v0.3.1,feature,,tensorflow_ranking.python.keras
pipeline_example_test.py,tensorflow/ranking,v0.3.0,os,,
pipeline_example_test.py,tensorflow/ranking,v0.3.0,flags,,absl
pipeline_example_test.py,tensorflow/ranking,v0.3.0,flagsaver,,absl.testing
pipeline_example_test.py,tensorflow/ranking,v0.3.0,tensorflow,tf,
pipeline_example_test.py,tensorflow/ranking,v0.3.0,text_format,,google.protobuf
pipeline_example_test.py,tensorflow/ranking,v0.3.0,pipeline_example,,tensorflow_ranking.extension.examples
pipeline_example_test.py,tensorflow/ranking,v0.3.0,input_pb2,,tensorflow_serving.apis
tf_ranking_tfrecord.py,tensorflow/ranking,v0.2.1,flags,,absl
tf_ranking_tfrecord.py,tensorflow/ranking,v0.2.1,tensorflow,tf,
tf_ranking_tfrecord.py,tensorflow/ranking,v0.2.1,tensorflow_ranking,tfr,
pipeline_example.py,tensorflow/ranking,v0.2.3,flags,,absl
pipeline_example.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
pipeline_example.py,tensorflow/ranking,v0.2.3,tensorflow_ranking,tfr,
data.py,tensorflow/ranking,v0.2.3,absolute_import,,__future__
data.py,tensorflow/ranking,v0.2.3,division,,__future__
data.py,tensorflow/ranking,v0.2.3,print_function,,__future__
data.py,tensorflow/ranking,v0.2.3,abc,,
data.py,tensorflow/ranking,v0.2.3,functools,,
data.py,tensorflow/ranking,v0.2.3,six,,
data.py,tensorflow/ranking,v0.2.3,tensorflow,tf,
data.py,tensorflow/ranking,v0.2.3,descriptor_pb2,pb,google.protobuf
data.py,tensorflow/ranking,v0.2.3,utils,,tensorflow_ranking.python
losses_test.py,tensorflow/ranking,v0.2.2,absolute_import,,__future__
losses_test.py,tensorflow/ranking,v0.2.2,division,,__future__
losses_test.py,tensorflow/ranking,v0.2.2,print_function,,__future__
losses_test.py,tensorflow/ranking,v0.2.2,math,,
losses_test.py,tensorflow/ranking,v0.2.2,tensorflow,tf,
losses_test.py,tensorflow/ranking,v0.2.2,losses,ranking_losses,tensorflow_ranking.python
losses_test.py,tensorflow/ranking,v0.2.2,losses_impl,,tensorflow_ranking.python
metrics.py,tensorflow/ranking,v0.3.1,absolute_import,,__future__
metrics.py,tensorflow/ranking,v0.3.1,division,,__future__
metrics.py,tensorflow/ranking,v0.3.1,print_function,,__future__
metrics.py,tensorflow/ranking,v0.3.1,tensorflow.compat.v2,tf,
metrics.py,tensorflow/ranking,v0.3.1,metrics_impl,,tensorflow_ranking.python
keras_m2e_gam_tfrecord.py,tensorflow/ranking,v0.3.1,flags,,absl
keras_m2e_gam_tfrecord.py,tensorflow/ranking,v0.3.1,tensorflow,tf,
keras_m2e_gam_tfrecord.py,tensorflow/ranking,v0.3.1,tensorflow_ranking,tfr,
tf_ranking_libsvm_test.py,tensorflow/ranking,v0.2.2,os,,
tf_ranking_libsvm_test.py,tensorflow/ranking,v0.2.2,flags,,absl
tf_ranking_libsvm_test.py,tensorflow/ranking,v0.2.2,flagsaver,,absl.testing
tf_ranking_libsvm_test.py,tensorflow/ranking,v0.2.2,parameterized,,absl.testing
tf_ranking_libsvm_test.py,tensorflow/ranking,v0.2.2,tensorflow,tf,
tf_ranking_libsvm_test.py,tensorflow/ranking,v0.2.2,tf_ranking_libsvm,,tensorflow_ranking.examples
utils_test.py,tensorflow/ranking,v0.1.4,absolute_import,,__future__
utils_test.py,tensorflow/ranking,v0.1.4,division,,__future__
utils_test.py,tensorflow/ranking,v0.1.4,print_function,,__future__
utils_test.py,tensorflow/ranking,v0.1.4,tensorflow,tf,
utils_test.py,tensorflow/ranking,v0.1.4,utils,,tensorflow_ranking.python
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.3,flags,,absl
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.3,numpy,np,
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.3,six,,
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.3,tensorflow,tf,
tf_ranking_libsvm.py,tensorflow/ranking,v0.1.3,tensorflow_ranking,tfr,
losses.py,tensorflow/ranking,v0.1.4,absolute_import,,__future__
losses.py,tensorflow/ranking,v0.1.4,division,,__future__
losses.py,tensorflow/ranking,v0.1.4,print_function,,__future__
losses.py,tensorflow/ranking,v0.1.4,abc,,
losses.py,tensorflow/ranking,v0.1.4,tensorflow,tf,
losses.py,tensorflow/ranking,v0.1.4,utils,,tensorflow_ranking.python
model.py,tensorflow/ranking,v0.1.3,absolute_import,,__future__
model.py,tensorflow/ranking,v0.1.3,division,,__future__
model.py,tensorflow/ranking,v0.1.3,print_function,,__future__
model.py,tensorflow/ranking,v0.1.3,abc,,
model.py,tensorflow/ranking,v0.1.3,six,,
model.py,tensorflow/ranking,v0.1.3,tensorflow,tf,
model.py,tensorflow/ranking,v0.1.3,function_utils,,tensorflow.python.util
model.py,tensorflow/ranking,v0.1.3,feature,,tensorflow_ranking.python
model.py,tensorflow/ranking,v0.1.3,utils,,tensorflow_ranking.python
feature.py,tensorflow/ranking,v0.2.1,absolute_import,,__future__
feature.py,tensorflow/ranking,v0.2.1,division,,__future__
feature.py,tensorflow/ranking,v0.2.1,print_function,,__future__
feature.py,tensorflow/ranking,v0.2.1,six,,
feature.py,tensorflow/ranking,v0.2.1,tensorflow,tf,
feature.py,tensorflow/ranking,v0.2.1,feature_column_lib,,tensorflow.python.feature_column
feature.py,tensorflow/ranking,v0.2.1,utils,,tensorflow_ranking.python
head.py,tensorflow/ranking,v0.3.1,absolute_import,,__future__
head.py,tensorflow/ranking,v0.3.1,division,,__future__
head.py,tensorflow/ranking,v0.3.1,print_function,,__future__
head.py,tensorflow/ranking,v0.3.1,abc,,
head.py,tensorflow/ranking,v0.3.1,six,,
head.py,tensorflow/ranking,v0.3.1,tensorflow,tf,
losses_test.py,tensorflow/ranking,v0.2.1,absolute_import,,__future__
losses_test.py,tensorflow/ranking,v0.2.1,division,,__future__
losses_test.py,tensorflow/ranking,v0.2.1,print_function,,__future__
losses_test.py,tensorflow/ranking,v0.2.1,math,,
losses_test.py,tensorflow/ranking,v0.2.1,tensorflow,tf,
losses_test.py,tensorflow/ranking,v0.2.1,losses,ranking_losses,tensorflow_ranking.python
losses_test.py,tensorflow/ranking,v0.2.1,losses_impl,,tensorflow_ranking.python
tfrbert_test.py,tensorflow/ranking,v0.3.2,absolute_import,,__future__
tfrbert_test.py,tensorflow/ranking,v0.3.2,division,,__future__
tfrbert_test.py,tensorflow/ranking,v0.3.2,print_function,,__future__
tfrbert_test.py,tensorflow/ranking,v0.3.2,os,,
tfrbert_test.py,tensorflow/ranking,v0.3.2,flags,,absl
tfrbert_test.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
tfrbert_test.py,tensorflow/ranking,v0.3.2,text_format,,google.protobuf
tfrbert_test.py,tensorflow/ranking,v0.3.2,tensorflow_ranking,tfr,
tfrbert_test.py,tensorflow/ranking,v0.3.2,tfrbert,,tensorflow_ranking.extension
tfrbert_test.py,tensorflow/ranking,v0.3.2,input_pb2,,tensorflow_serving.apis
pipeline.py,tensorflow/ranking,v0.3.0,absolute_import,,__future__
pipeline.py,tensorflow/ranking,v0.3.0,division,,__future__
pipeline.py,tensorflow/ranking,v0.3.0,print_function,,__future__
pipeline.py,tensorflow/ranking,v0.3.0,tensorflow,tf,
pipeline.py,tensorflow/ranking,v0.3.0,data,tfr_data,tensorflow_ranking.python
tf_ranking_libsvm.py,tensorflow/ranking,v0.3.0,flags,,absl
tf_ranking_libsvm.py,tensorflow/ranking,v0.3.0,numpy,np,
tf_ranking_libsvm.py,tensorflow/ranking,v0.3.0,six,,
tf_ranking_libsvm.py,tensorflow/ranking,v0.3.0,tensorflow,tf,
tf_ranking_libsvm.py,tensorflow/ranking,v0.3.0,tensorflow_ranking,tfr,
utils.py,tensorflow/ranking,v0.1.4,absolute_import,,__future__
utils.py,tensorflow/ranking,v0.1.4,division,,__future__
utils.py,tensorflow/ranking,v0.1.4,print_function,,__future__
utils.py,tensorflow/ranking,v0.1.4,tensorflow,tf,
__init__.py,tensorflow/ranking,v0.3.1,*,,tensorflow_ranking.python.keras.canned.dnn
__init__.py,tensorflow/ranking,v0.3.1,*,,tensorflow_ranking.python.keras.canned.gam
tf_extensions.py,google/tangent,v0.1.4,absolute_import,,__future__
tf_extensions.py,google/tangent,v0.1.4,numpy,np,
tf_extensions.py,google/tangent,v0.1.4,grads,,tangent
tf_extensions.py,google/tangent,v0.1.4,tangents,,tangent
tf_extensions.py,google/tangent,v0.1.4,utils,,tangent
tf_extensions.py,google/tangent,v0.1.4,adjoint,,tangent.grads
tf_extensions.py,google/tangent,v0.1.4,DEFAULT,,tangent.grads
tf_extensions.py,google/tangent,v0.1.4,non_differentiable,,tangent
tf_extensions.py,google/tangent,v0.1.4,tangent_,,tangent.tangents
tf_extensions.py,google/tangent,v0.1.4,register_all_add_grad,,tangent.utils
tf_extensions.py,google/tangent,v0.1.4,register_init_grad,,tangent.utils
tf_extensions.py,google/tangent,v0.1.4,register_unbroadcast,,tangent.utils
tf_extensions.py,google/tangent,v0.1.4,register_unreduce,,tangent.utils
tf_extensions.py,google/tangent,v0.1.4,tensorflow,tf,
tf_extensions.py,google/tangent,v0.1.4,ops,,tensorflow.python.framework
tf_extensions.py,google/tangent,v0.1.4,resource_variable_ops,,tensorflow.python.ops
data.py,tensorflow/ranking,v0.3.2,absolute_import,,__future__
data.py,tensorflow/ranking,v0.3.2,division,,__future__
data.py,tensorflow/ranking,v0.3.2,print_function,,__future__
data.py,tensorflow/ranking,v0.3.2,abc,,
data.py,tensorflow/ranking,v0.3.2,functools,,
data.py,tensorflow/ranking,v0.3.2,six,,
data.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
data.py,tensorflow/ranking,v0.3.2,descriptor_pb2,pb,google.protobuf
data.py,tensorflow/ranking,v0.3.2,utils,,tensorflow_ranking.python
losses_test.py,tensorflow/ranking,v0.2.0,absolute_import,,__future__
losses_test.py,tensorflow/ranking,v0.2.0,division,,__future__
losses_test.py,tensorflow/ranking,v0.2.0,print_function,,__future__
losses_test.py,tensorflow/ranking,v0.2.0,math,,
losses_test.py,tensorflow/ranking,v0.2.0,tensorflow,tf,
losses_test.py,tensorflow/ranking,v0.2.0,losses,ranking_losses,tensorflow_ranking.python
estimator_test.py,tensorflow/ranking,v0.3.1,os,,
estimator_test.py,tensorflow/ranking,v0.3.1,parameterized,,absl.testing
estimator_test.py,tensorflow/ranking,v0.3.1,tensorflow,tf,
estimator_test.py,tensorflow/ranking,v0.3.1,text_format,,google.protobuf
estimator_test.py,tensorflow/ranking,v0.3.1,data,,tensorflow_ranking.python
estimator_test.py,tensorflow/ranking,v0.3.1,estimator,estimator_lib,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.1,losses,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.1,metrics,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.1,model,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.1,network,,tensorflow_ranking.python.keras
estimator_test.py,tensorflow/ranking,v0.3.1,input_pb2,,tensorflow_serving.apis
losses.py,tensorflow/ranking,v0.1.3,absolute_import,,__future__
losses.py,tensorflow/ranking,v0.1.3,division,,__future__
losses.py,tensorflow/ranking,v0.1.3,print_function,,__future__
losses.py,tensorflow/ranking,v0.1.3,abc,,
losses.py,tensorflow/ranking,v0.1.3,tensorflow,tf,
losses.py,tensorflow/ranking,v0.1.3,utils,,tensorflow_ranking.python
keras_m2e_tfrecord.py,tensorflow/ranking,v0.3.2,flags,,absl
keras_m2e_tfrecord.py,tensorflow/ranking,v0.3.2,tensorflow,tf,
keras_m2e_tfrecord.py,tensorflow/ranking,v0.3.2,tensorflow_ranking,tfr,
gam.py,tensorflow/ranking,v0.3.1,tensorflow.compat.v2,tf,
gam.py,tensorflow/ranking,v0.3.1,network,network_lib,tensorflow_ranking.python.keras
